date,target_up,next_return,pred_up,prob_up,stage,model_type,position,turnover,cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2024-09-01,1,0.031172733823612075,1,0.5703370419058318,M1_NTV_only,logistic,1,1.0,0.0005,0.030672733823612075,0.031172733823612075,1.0213928405319879,1.006387953347071
2024-09-02,0,-0.02844504270361159,1,0.5136166490999369,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,-0.02844504270361159,1.020882144111722,0.9777612050377132
2024-09-03,1,0.00941156177702851,1,0.5521794154465778,M1_NTV_only,logistic,1,1.0,0.0005,0.00891156177702851,0.00941156177702851,1.029979798406039,0.9869634650221075
2024-09-04,0,-0.031240343288065575,1,0.5133106725997355,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,-0.031240343288065575,1.029464808506836,0.9561303875620382
2024-09-05,0,-0.03938239218868078,1,0.5179059982827224,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.03938239218868078,1.029464808506836,0.9184756856555546
2024-09-06,1,0.003539165966313096,1,0.5254474017748945,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.003539165966313096,1.029464808506836,0.9217263235431128
2024-09-07,1,0.012964221602682846,0,0.48464875359836057,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.012964221602682846,1.029464808506836,0.9336757878585519
2024-09-08,1,0.039713831911113884,0,0.4440700254779539,M1_NTV_only,logistic,-1,1.0,0.0005,-0.040213831911113884,0.039713831911113884,0.9880660837391352,0.9707556311570432
2024-09-09,1,0.011034389872275785,1,0.5049924997202353,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,0.011034389872275785,0.9875720506972656,0.9814673272619372
2024-09-10,0,-0.005300015516934153,1,0.5080394862526852,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.005300015516934153,0.9875720506972656,0.976265535198085
2024-09-11,1,0.013669279499548104,1,0.542846499187447,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.013669279499548104,0.9875720506972656,0.9896103816644836
2024-09-12,1,0.04205082955798245,0,0.46881235557861767,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.04205082955798245,0.9875720506972656,1.0312243191526667
2024-09-13,0,-0.00934732588201681,0,0.48077531887100006,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.00934732588201681,0.9875720506972656,1.0215851293840859
2024-09-14,0,-0.013703582981947293,1,0.5386237277590848,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.013703582981947293,0.9875720506972656,1.0075857527904477
2024-09-15,0,-0.016733367188517922,1,0.5045477796376256,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.016733367188517922,0.9875720506972656,0.9907254504150859
2024-09-16,1,0.0363626062794542,0,0.45127281578286066,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0363626062794542,0.9875720506972656,1.0267508098995646
2024-09-17,1,0.02223798894564699,0,0.46191633752374567,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.02223798894564699,0.9875720506972656,1.0495836830600451
2024-09-18,1,0.020937291974474137,0,0.4568019196940768,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.020937291974474137,0.9875720506972656,1.0715591230839172
2024-09-19,1,0.004012038411551844,0,0.47985850818260933,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.004012038411551844,0.9875720506972656,1.0758582594459787
2024-09-20,1,0.003194394254405042,1,0.5092951027343163,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.003194394254405042,0.9875720506972656,1.0792949748885072
2024-09-21,1,0.004004601863112578,0,0.48396986605607667,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.004004601863112578,0.9875720506972656,1.0836171215557937
