https://www.CryptoDataDownload.com
Date,Total Supply,Marketcap
2016-01-31,15151200.0,5605944000.0
2016-01-30,15146675.0,5704237805.0
2016-01-29,15142000.0,5745480480.0
2016-01-28,15137775.0,5739638769.0
2016-01-27,15134125.0,5977979375.0
2016-01-26,15130250.0,5910783465.0
2016-01-25,15126250.0,5938263225.0
2016-01-24,15122200.0,6086685500.0
2016-01-23,15117925.0,5849427541.0
2016-01-22,15113450.0,5770012941.0
2016-01-21,15109050.0,6195163772.0
2016-01-20,15105625.0,6207354482.0
2016-01-19,15101825.0,5736881281.0
2016-01-18,15098500.0,5812922500.0
2016-01-17,15094175.0,5778804899.0
2016-01-16,15090400.0,5831383272.0
2016-01-15,15086850.0,5625132023.0
2016-01-14,15083800.0,6474268636.0
2016-01-13,15080475.0,6522757852.0
2016-01-12,15076775.0,6728312380.0
2016-01-11,15072525.0,6767413000.0
2016-01-10,15068275.0,6738683263.0
2016-01-09,15063900.0,6778001805.0
2016-01-08,15060125.0,6796935615.0
2016-01-07,15055800.0,6892394682.0
2016-01-06,15052125.0,6500109660.0
2016-01-05,15048600.0,6499339854.0
2016-01-04,15044675.0,6528937610.0
2016-01-03,15040150.0,6480048628.0
2016-01-02,15036525.0,6521942354.0
2016-01-01,15032900.0,6539010842.0
2015-12-31,15029525.0,6471262580.0
2015-12-30,15025975.0,6416842624.0
2015-12-29,15021850.0,6459996374.0
2015-12-28,15017875.0,6318020013.0
2015-12-27,15014100.0,6355318389.0
2015-12-26,15008975.0,6265046345.0
2015-12-25,15004700.0,6834640850.0
2015-12-24,15000650.0,6835946212.0
2015-12-23,14997200.0,6648858648.0
2015-12-22,14993275.0,6539316892.0
2015-12-21,14989525.0,6558816559.0
2015-12-20,14985800.0,6615930984.0
2015-12-19,14981675.0,6905952908.0
2015-12-18,14977750.0,6934698250.0
2015-12-17,14973525.0,6828077136.0
2015-12-16,14969650.0,6812687715.0
2015-12-15,14965575.0,6938190226.0
2015-12-14,14961000.0,6618297570.0
2015-12-13,14956125.0,6517879275.0
2015-12-12,14952575.0,6517378866.0
2015-12-11,14948525.0,6751949772.0
2015-12-10,14944525.0,6221106867.0
2015-12-09,14939125.0,6215871130.0
2015-12-08,14934925.0,6108384325.0
2015-12-07,14930550.0,5899060305.0
2015-12-06,14926875.0,5890144875.0
2015-12-05,14922900.0,5740391943.0
2015-12-04,14918525.0,5404981608.0
2015-12-03,14914700.0,5388979404.0
2015-12-02,14911150.0,5367566666.0
2015-12-01,14907125.0,5410541019.0
2015-11-30,14902950.0,5633017041.0
2015-11-29,14898900.0,5528087856.0
2015-11-28,14895175.0,5308491419.0
2015-11-27,14891325.0,5358941128.0
2015-11-26,14888000.0,5305934320.0
2015-11-25,14883600.0,4886285880.0
2015-11-24,14879900.0,4738057758.0
2015-11-23,14876000.0,4805096760.0
2015-11-22,14871925.0,4805267687.0
2015-11-21,14867625.0,4831829449.0
2015-11-20,14863275.0,4778542913.0
2015-11-19,14859100.0,4828464545.0
2015-11-18,14855700.0,5007262242.0
2015-11-17,14851875.0,4981912950.0
2015-11-16,14848150.0,4913252835.0
2015-11-15,14843825.0,4705492525.0
2015-11-14,14839825.0,4921034369.0
2015-11-13,14836275.0,4948046076.0
2015-11-12,14832275.0,4967922189.0
2015-11-11,14828250.0,4492959750.0
2015-11-10,14824050.0,5005933445.0
2015-11-09,14820400.0,5629973552.0
2015-11-08,14816675.0,5509876933.0
2015-11-07,14813200.0,5714340032.0
2015-11-06,14809400.0,5505986826.0
2015-11-05,14805775.0,5673869096.0
2015-11-04,14802125.0,5984499138.0
2015-11-03,14798250.0,5892811133.0
2015-11-02,14794375.0,5355267863.0
2015-11-01,14790550.0,4865795139.0
2015-10-31,14786725.0,4584771954.0
2015-10-30,14783050.0,4860371179.0
2015-10-29,14778775.0,4636545081.0
2015-10-28,14775000.0,4492338750.0
2015-10-27,14771525.0,4360111035.0
2015-10-26,14767850.0,4220946887.0
2015-10-25,14763750.0,4255946213.0
2015-10-24,14759875.0,4170993077.0
2015-10-23,14756250.0,4097958188.0
2015-10-22,14752525.0,4061370133.0
2015-10-21,14748825.0,3949735335.0
2015-10-20,14745225.0,3984602152.0
2015-10-19,14742025.0,3898233671.0
2015-10-18,14737900.0,3846591900.0
2015-10-17,14734275.0,3963372633.0
2015-10-16,14730875.0,3866854688.0
2015-10-15,14727275.0,3747207851.0
2015-10-14,14723125.0,3716993826.0
2015-10-13,14719325.0,3660542717.0
2015-10-12,14715900.0,3612459132.0
2015-10-11,14712350.0,3646161701.0
2015-10-10,14708700.0,3614221764.0
2015-10-09,14704700.0,3595152103.0
2015-10-08,14701550.0,3578504286.0
2015-10-07,14698050.0,3578534234.0
2015-10-06,14694725.0,3628568445.0
2015-10-05,14691175.0,3533668323.0
2015-10-04,14687350.0,3501464240.0
2015-10-03,14683525.0,3505985265.0
2015-10-02,14679900.0,3489265431.0
2015-10-01,14676450.0,3485950404.0
2015-09-30,14672725.0,3472300372.0
2015-09-29,14669025.0,3472304908.0
2015-09-28,14664675.0,3504857325.0
2015-09-27,14661100.0,3400055701.0
2015-09-26,14657375.0,3428213439.0
2015-09-25,14653700.0,3445524481.0
2015-09-24,14649600.0,3416140224.0
2015-09-23,14646100.0,3359961801.0
2015-09-22,14642150.0,3361691219.0
2015-09-21,14638225.0,3307214175.0
2015-09-20,14634925.0,3370276879.0
2015-09-19,14631725.0,3368662047.0
2015-09-18,14628600.0,3405830652.0
2015-09-17,14624925.0,3399417567.0
2015-09-16,14621325.0,3331468902.0
2015-09-15,14617775.0,3351855808.0
2015-09-14,14613775.0,3354007501.0
2015-09-13,14609975.0,3362777946.0
2015-09-12,14606200.0,3441366782.0
2015-09-11,14602825.0,3503795832.0
2015-09-10,14598875.0,3481831688.0
2015-09-09,14594600.0,3472931016.0
2015-09-08,14590875.0,3560757135.0
2015-09-07,14587475.0,3502744497.0
2015-09-06,14583675.0,3506644654.0
2015-09-05,14580075.0,3432878659.0
2015-09-04,14576400.0,3368460276.0
2015-09-03,14572500.0,3304897275.0
2015-09-02,14568850.0,3332915815.0
2015-09-01,14564850.0,3315688103.0
2015-08-31,14561000.0,3346700240.0
2015-08-30,14557075.0,3325272643.0
2015-08-29,14553325.0,3336058690.0
2015-08-28,14549325.0,3376752840.0
2015-08-27,14545475.0,3255277305.0
2015-08-26,14542025.0,3274427770.0
2015-08-25,14538000.0,3222202320.0
2015-08-24,14534625.0,3078288229.0
2015-08-23,14530750.0,3319840453.0
2015-08-22,14527400.0,3348124117.0
2015-08-21,14523450.0,3387885182.0
2015-08-20,14519325.0,3425834734.0
2015-08-19,14515575.0,3296487083.0
2015-08-18,14511675.0,3569872050.0
2015-08-17,14508150.0,3723661780.0
2015-08-16,14504475.0,3714451003.0
2015-08-15,14501025.0,3785202556.0
2015-08-14,14497600.0,3852157296.0
2015-08-13,14494050.0,3835850333.0
2015-08-12,14490375.0,3890810592.0
2015-08-11,14487225.0,3911550750.0
2015-08-10,14483175.0,3828337648.0
2015-08-09,14479000.0,3842147440.0
2015-08-08,14475450.0,3788370020.0
2015-08-07,14471425.0,4037672290.0
2015-08-06,14468000.0,4079831320.0
2015-08-05,14464425.0,4078823206.0
2015-08-04,14461100.0,4116352115.0
2015-08-03,14457700.0,4087480945.0
2015-08-02,14453775.0,4068737663.0
2015-08-01,14450000.0,4057126500.0
2015-07-31,14446125.0,4108326379.0
2015-07-30,14442350.0,4155497366.0
2015-07-29,14439000.0,4181967570.0
2015-07-28,14435200.0,4241639168.0
2015-07-27,14431800.0,4246845786.0
2015-07-26,14428075.0,4225117483.0
2015-07-25,14424475.0,4173577597.0
2015-07-24,14420625.0,4181404425.0
2015-07-23,14416400.0,3988585388.0
2015-07-22,14412900.0,4005777297.0
2015-07-21,14409050.0,3983814145.0
2015-07-20,14405875.0,4000943664.0
2015-07-19,14401975.0,3967744113.0
2015-07-18,14398175.0,3984406968.0
2015-07-17,14394450.0,4022241164.0
2015-07-16,14390775.0,3989554554.0
2015-07-15,14387425.0,4108329209.0
2015-07-14,14383600.0,4141901456.0
2015-07-13,14380000.0,4198960000.0
2015-07-12,14376300.0,4460103312.0
2015-07-11,14372925.0,4197181559.0
2015-07-10,14369225.0,4118363578.0
2015-07-09,14365375.0,3873623369.0
2015-07-08,14362050.0,3868992650.0
2015-07-07,14358025.0,3821819095.0
2015-07-06,14354675.0,3868147536.0
2015-07-05,14350150.0,3879276050.0
2015-07-04,14346600.0,3740732484.0
2015-07-03,14342800.0,3669748808.0
2015-07-02,14338775.0,3651942605.0
2015-07-01,14334925.0,3685079170.0
2015-06-30,14331550.0,3785392302.0
2015-06-29,14327925.0,3673393412.0
2015-06-28,14324425.0,3565349383.0
2015-06-27,14320900.0,3596980453.0
2015-06-26,14317675.0,3482058560.0
2015-06-25,14313825.0,3458935812.0
2015-06-24,14310025.0,3444273900.0
2015-06-23,14306125.0,3487541058.0
2015-06-22,14302625.0,3534035612.0
2015-06-21,14298800.0,3479898956.0
2015-06-20,14295700.0,3498014833.0
2015-06-19,14292350.0,3479043837.0
2015-06-18,14288675.0,3544877381.0
2015-06-17,14284775.0,3510912000.0
2015-06-16,14280825.0,3552355219.0
2015-06-15,14277875.0,3368436270.0
2015-06-14,14274275.0,3308348717.0
2015-06-13,14270575.0,3303780819.0
2015-06-12,14266600.0,3275754026.0
2015-06-11,14263050.0,3266381081.0
2015-06-10,14259675.0,3244218660.0
2015-06-09,14255450.0,3271483221.0
2015-06-08,14251675.0,3250938179.0
2015-06-07,14247750.0,3175253565.0
2015-06-06,14244025.0,3195789449.0
2015-06-05,14239575.0,3196642192.0
2015-06-04,14236125.0,3165687117.0
2015-06-03,14232600.0,3203900586.0
2015-06-02,14229050.0,3198405859.0
2015-06-01,14225300.0,3181772851.0
2015-05-31,14222000.0,3257975760.0
2015-05-30,14218300.0,3299640881.0
2015-05-29,14214900.0,3355000698.0
2015-05-28,14211050.0,3360344883.0
2015-05-27,14207750.0,3343651885.0
2015-05-26,14204300.0,3355197703.0
2015-05-25,14200700.0,3343980836.0
2015-05-24,14197175.0,3402778904.0
2015-05-23,14193525.0,3373942828.0
2015-05-22,14190725.0,3391441368.0
2015-05-21,14187275.0,3340961390.0
2015-05-20,14183400.0,3316078920.0
2015-05-19,14179775.0,3285312070.0
2015-05-18,14176525.0,3292356166.0
2015-05-17,14172925.0,3345518947.0
2015-05-16,14168650.0,3338133940.0
2015-05-15,14165350.0,3358887792.0
2015-05-14,14161675.0,3355602968.0
2015-05-13,14157825.0,3353988743.0
2015-05-12,14153775.0,3415305908.0
2015-05-11,14150025.0,3381855975.0
2015-05-10,14146075.0,3382043611.0
2015-05-09,14142850.0,3414083990.0
2015-05-08,14139625.0,3438191215.0
2015-05-07,14135875.0,3347657918.0
2015-05-06,14132350.0,3247331383.0
2015-05-05,14128325.0,3311255531.0
2015-05-04,14124475.0,3360636337.0
2015-05-03,14121275.0,3377520575.0
2015-05-02,14117750.0,3302141725.0
2015-05-01,14114075.0,3273900837.0
2015-04-30,14110375.0,3326520907.0
2015-04-29,14107025.0,3180993068.0
2015-04-28,14103850.0,3174917674.0
2015-04-27,14100025.0,3186746651.0
2015-04-26,14096600.0,3094062734.0
2015-04-25,14093000.0,3188964040.0
2015-04-24,14088925.0,3255387011.0
2015-04-23,14085825.0,3312140891.0
2015-04-22,14082575.0,3281239975.0
2015-04-21,14078775.0,3296263591.0
2015-04-20,14074950.0,3153774047.0
2015-04-19,14071100.0,3136307479.0
2015-04-18,14067475.0,3139016372.0
2015-04-17,14063825.0,3120200215.0
2015-04-16,14060675.0,3200069024.0
2015-04-15,14057225.0,3113815910.0
2015-04-14,14054175.0,3041604554.0
2015-04-13,14050450.0,3131423792.0
2015-04-12,14046550.0,3319199765.0
2015-04-11,14043350.0,3333048689.0
2015-04-10,14039850.0,3296135585.0
2015-04-09,14036050.0,3418199257.0
2015-04-08,14032725.0,3425247846.0
2015-04-07,14029600.0,3569831720.0
2015-04-06,14025800.0,3588220414.0
2015-04-05,14022650.0,3652900325.0
2015-04-04,14018950.0,3553102878.0
2015-04-03,14015125.0,3556898574.0
2015-04-02,14011475.0,3547132353.0
2015-04-01,14007325.0,3445521804.0
2015-03-31,14004025.0,3416702020.0
2015-03-30,14000275.0,3467728115.0
2015-03-29,13996725.0,3389866828.0
2015-03-28,13992900.0,3530548599.0
2015-03-27,13989200.0,3470580628.0
2015-03-26,13984925.0,3488679391.0
2015-03-25,13981225.0,3462869808.0
2015-03-24,13977175.0,3451383823.0
2015-03-23,13972850.0,3714542444.0
2015-03-22,13969225.0,3763169523.0
2015-03-21,13965675.0,3628282365.0
2015-03-20,13961900.0,3659274371.0
2015-03-19,13958500.0,3657266585.0
2015-03-18,13955075.0,3590501247.0
2015-03-17,13951250.0,3968572575.0
2015-03-16,13948050.0,4040750085.0
2015-03-15,13944575.0,3993726280.0
2015-03-14,13941000.0,3941120700.0
2015-03-13,13937725.0,3963881880.0
2015-03-12,13934075.0,4118355207.0
2015-03-11,13930800.0,4111118388.0
2015-03-10,13926950.0,4042157968.0
2015-03-09,13923150.0,3995944050.0
2015-03-08,13919550.0,3826345100.0
2015-03-07,13915650.0,3835013984.0
2015-03-06,13912150.0,3801634109.0
2015-03-05,13908450.0,3808133610.0
2015-03-04,13905150.0,3752026625.0
2015-03-03,13901650.0,3878560350.0
2015-03-02,13897700.0,3807969800.0
2015-03-01,13893750.0,3554160188.0
2015-02-28,13890250.0,3513949121.0
2015-02-27,13886700.0,3514168302.0
2015-02-26,13882900.0,3286082430.0
2015-02-25,13879150.0,3303237700.0
2015-02-24,13875175.0,3325740696.0
2015-02-23,13871950.0,3314286294.0
2015-02-22,13868400.0,3282372912.0
2015-02-21,13864625.0,3408895349.0
2015-02-20,13861075.0,3411210558.0
2015-02-19,13857125.0,3362708524.0
2015-02-18,13852975.0,3266392976.0
2015-02-17,13848800.0,3392402048.0
2015-02-16,13845075.0,3275052492.0
2015-02-15,13841150.0,3238967512.0
2015-02-14,13837650.0,3568729935.0
2015-02-13,13833650.0,3276632418.0
2015-02-12,13830000.0,3076621800.0
2015-02-11,13827025.0,3029777718.0
2015-02-10,13823075.0,3054208422.0
2015-02-09,13819475.0,3050234522.0
2015-02-08,13815450.0,3097285736.0
2015-02-07,13812150.0,3157595612.0
2015-02-06,13808175.0,3077566044.0
2015-02-05,13803750.0,2995413750.0
2015-02-04,13799775.0,3132548925.0
2015-02-03,13795800.0,3136475130.0
2015-02-02,13792625.0,3282230972.0
2015-02-01,13788650.0,2961802020.0
2015-01-31,13784775.0,3004805255.0
2015-01-30,13780625.0,3205373375.0
2015-01-29,13777175.0,3234191832.0
2015-01-28,13773075.0,3253200315.0
2015-01-27,13768975.0,3621096161.0
2015-01-26,13765250.0,3709734875.0
2015-01-25,13762075.0,3483043562.0
2015-01-24,13758950.0,3439599911.0
2015-01-23,13755800.0,3205514074.0
2015-01-22,13752700.0,3204379100.0
2015-01-21,13749325.0,3142958202.0
2015-01-20,13745600.0,2901421248.0
2015-01-19,13742650.0,2980505932.0
2015-01-18,13739050.0,2904709951.0
2015-01-17,13735225.0,2748418523.0
2015-01-16,13731775.0,2836984715.0
2015-01-15,13728300.0,2866606323.0
2015-01-14,13724525.0,2223373050.0
2015-01-13,13720900.0,3032313375.0
2015-01-12,13717725.0,3678545137.0
2015-01-11,13714175.0,3796083640.0
2015-01-10,13710300.0,3795011040.0
2015-01-09,13706625.0,3793993800.0
2015-01-08,13703125.0,3793025000.0
2015-01-07,13699450.0,3792007760.0
2015-01-06,13695950.0,3791038960.0
2015-01-05,13692000.0,3789945600.0
2015-01-04,13688100.0,3622145022.0
2015-01-03,13683800.0,3913703638.0
2015-01-02,13679750.0,4329777673.0
2015-01-01,13675625.0,4325736944.0
2014-12-31,13671500.0,4364626375.0
2014-12-30,13667700.0,4263502338.0
2014-12-29,13663825.0,4301098834.0
2014-12-28,13659725.0,4325078727.0
2014-12-27,13655500.0,4313635895.0
2014-12-26,13651700.0,4517066224.0
2014-12-25,13647900.0,4359002781.0
2014-12-24,13643950.0,4395262053.0
2014-12-23,13640125.0,4576125537.0
2014-12-22,13636375.0,4507094665.0
2014-12-21,13632275.0,4405269667.0
2014-12-20,13628975.0,4497417211.0
2014-12-19,13625625.0,4332948750.0
2014-12-18,13622200.0,4252442174.0
2014-12-17,13618975.0,4373052873.0
2014-12-16,13615775.0,4493478066.0
2014-12-15,13612200.0,4766584074.0
2014-12-14,13608675.0,4765349725.0
2014-12-13,13605150.0,4781529968.0
2014-12-12,13601500.0,4821459720.0
2014-12-11,13597975.0,4745421316.0
2014-12-10,13594275.0,4732574956.0
2014-12-09,13590700.0,4763404443.0
2014-12-08,13587150.0,4954010762.0
2014-12-07,13583075.0,5119044054.0
2014-12-06,13579925.0,5093394340.0
2014-12-05,13576500.0,5090508675.0
2014-12-04,13572600.0,4956713520.0
2014-12-03,13568950.0,5111016397.0
2014-12-02,13566050.0,5144924463.0
2014-12-01,13562300.0,5131838697.0
2014-11-30,13559050.0,5062135727.0
2014-11-29,13555050.0,5106458436.0
2014-11-28,13551125.0,5099017315.0
