timestamp,datetime,sum_open_interest,sum_open_interest_value,long_short_ratio,top_long_short_account_ratio,top_long_short_position_ratio,taker_long_short_vol_ratio
1779648600000,2026-05-24 18:50:00,100068.70500000,7663761772.42500000,1.1598,1.1954,1.1324,1.5338
1779648900000,2026-05-24 18:55:00,100051.50200000,7666877377.12108000,1.1580,1.1944,1.1329,1.3364
1779649200000,2026-05-24 19:00:00,100060.26900000,7668157131.43236500,1.1575,1.1944,1.1330,2.2013
1779649500000,2026-05-24 19:05:00,100068.96800000,7669285707.52000000,1.1584,1.1949,1.1339,1.6147
1779649800000,2026-05-24 19:10:00,100050.30700000,7669377026.84831800,1.1584,1.1954,1.1339,1.1214
1779650100000,2026-05-24 19:15:00,100046.28300000,7664209603.24350500,1.1580,1.1954,1.1340,2.5403
1779650400000,2026-05-24 19:20:00,100114.44500000,7676854151.91227150,1.1561,1.1925,1.1362,1.0959
1779650700000,2026-05-24 19:25:00,100113.51700000,7676100368.85469600,1.1556,1.1925,1.1362,0.7016
1779651000000,2026-05-24 19:30:00,100116.13100000,7671929153.36930000,1.1552,1.1925,1.1363,0.8676
1779651300000,2026-05-24 19:35:00,100118.62200000,7672340300.41500000,1.1547,1.1920,1.1363,2.4062
1779651600000,2026-05-24 19:40:00,100117.98600000,7673658195.14440400,1.1547,1.1915,1.1363,2.1288
1779651900000,2026-05-24 19:45:00,100117.67500000,7677013307.23250000,1.1547,1.1915,1.1363,1.8319
1779652200000,2026-05-24 19:50:00,100117.86900000,7682341873.73640400,1.1556,1.1920,1.1363,1.1337
1779652500000,2026-05-24 19:55:00,100106.74000000,7681380363.00600000,1.1561,1.1925,1.1363,1.1772
1779652800000,2026-05-24 20:00:00,100099.16500000,7681459773.35250000,1.1561,1.1925,1.1360,1.1326
1779653100000,2026-05-24 20:05:00,100093.30100000,7674563770.20410000,1.1575,1.1930,1.1364,1.5374
1779653400000,2026-05-24 20:10:00,100088.84800000,7673679160.43463500,1.1556,1.1920,1.1369,1.4457
1779653700000,2026-05-24 20:15:00,100102.71800000,7674334834.38280000,1.1552,1.1920,1.1369,0.7783
1779654000000,2026-05-24 20:20:00,100100.36200000,7673133188.89280000,1.1547,1.1911,1.1368,0.7110
1779654300000,2026-05-24 20:25:00,100103.64500000,7671873333.92707700,1.1547,1.1911,1.1367,0.7723
1779654600000,2026-05-24 20:30:00,100117.31100000,7673719712.41004400,1.1542,1.1906,1.1370,0.2114
1779654900000,2026-05-24 20:35:00,100101.85700000,7670811624.28522900,1.1570,1.1925,1.1383,1.5911
1779655200000,2026-05-24 20:40:00,100166.24200000,7676487781.51988400,1.1538,1.1906,1.1379,0.7487
1779655500000,2026-05-24 20:45:00,100179.24700000,7679260319.16944000,1.1547,1.1906,1.1384,1.7995
1779655800000,2026-05-24 20:50:00,100162.88800000,7679595973.62398400,1.1538,1.1901,1.1388,0.3819
1779656100000,2026-05-24 20:55:00,100145.28800000,7673522533.18320000,1.1533,1.1901,1.1391,1.0742
1779656400000,2026-05-24 21:00:00,100137.33700000,7673656395.41431100,1.1515,1.1887,1.1389,0.9034
1779656700000,2026-05-24 21:05:00,100145.27000000,7679415671.88882900,1.1519,1.1891,1.1394,1.0717
1779657000000,2026-05-24 21:10:00,100144.85400000,7678867057.07040000,1.1519,1.1891,1.1394,1.3644
1779657300000,2026-05-24 21:15:00,100159.31700000,7681258084.45680000,1.1524,1.1891,1.1391,0.9871
1779657600000,2026-05-24 21:20:00,100151.57200000,7681104784.22560000,1.1524,1.1896,1.1391,0.9417
1779657900000,2026-05-24 21:25:00,100147.51600000,7678596004.80921400,1.1529,1.1896,1.1391,0.3977
1779658200000,2026-05-24 21:30:00,100067.78200000,7654534882.41700000,1.1501,1.1882,1.1385,0.6272
1779658500000,2026-05-24 21:35:00,100018.58700000,7639409673.20130000,1.1478,1.1882,1.1398,0.4964
1779658800000,2026-05-24 21:40:00,100005.39600000,7620257667.64217950,1.1427,1.1887,1.1476,0.9808
1779659100000,2026-05-24 21:45:00,99851.94500000,7600210823.28600000,1.1441,1.1901,1.1464,0.4848
1779659400000,2026-05-24 21:50:00,99690.52600000,7588253427.12060000,1.1468,1.1915,1.1494,2.1534
1779659700000,2026-05-24 21:55:00,99385.00000000,7572093457.50000000,1.1496,1.1944,1.1485,0.5699
1779660000000,2026-05-24 22:00:00,99539.17000000,7575552392.03620800,1.1510,1.1949,1.1456,1.6493
1779660300000,2026-05-24 22:05:00,99548.79200000,7621395176.68863200,1.1478,1.1915,1.1464,2.1266
1779660600000,2026-05-24 22:10:00,99458.49100000,7633319834.06080000,1.1418,1.1882,1.1444,1.4590
1779660900000,2026-05-24 22:15:00,99324.04900000,7642578341.94910000,1.1547,1.1944,1.1432,0.5467
1779661200000,2026-05-24 22:20:00,99364.11000000,7633593149.45116500,1.1524,1.1925,1.1414,1.1098
1779661500000,2026-05-24 22:25:00,99367.71400000,7640841687.34678300,1.1524,1.1925,1.1415,0.5925
1779661800000,2026-05-24 22:30:00,99400.87400000,7635050712.55180000,1.1524,1.1920,1.1413,1.0992
1779662100000,2026-05-24 22:35:00,99393.32700000,7635792953.44800000,1.1519,1.1915,1.1410,0.4519
1779662400000,2026-05-24 22:40:00,99444.77400000,7631121075.68141200,1.1524,1.1925,1.1381,1.0016
1779662700000,2026-05-24 22:45:00,99432.31800000,7631828135.77200000,1.1524,1.1925,1.1382,2.2191
1779663000000,2026-05-24 22:50:00,99357.73700000,7634310694.77420000,1.1515,1.1915,1.1406,1.2185
1779663300000,2026-05-24 22:55:00,99324.39100000,7625649983.90320000,1.1524,1.1925,1.1409,1.0014
1779663600000,2026-05-24 23:00:00,99329.85200000,7625671933.86240000,1.1519,1.1920,1.1409,1.9275
1779663900000,2026-05-24 23:05:00,99332.30700000,7636975382.07803250,1.1529,1.1930,1.1414,1.1617
1779664200000,2026-05-24 23:10:00,99327.86500000,7638162111.89332600,1.1538,1.1939,1.1409,1.7738
1779664500000,2026-05-24 23:15:00,99303.26300000,7639313901.47568500,1.1542,1.1944,1.1415,0.9238
1779664800000,2026-05-24 23:20:00,99271.39500000,7632908071.57350000,1.1552,1.1949,1.1407,0.5312
1779665100000,2026-05-24 23:25:00,99278.66900000,7630476428.25451850,1.1547,1.1939,1.1405,0.8986
1779665400000,2026-05-24 23:30:00,99281.86600000,7627561103.78631000,1.1552,1.1949,1.1404,1.7965
1779665700000,2026-05-24 23:35:00,99294.25200000,7638547935.55680000,1.1552,1.1944,1.1401,2.5979
1779666000000,2026-05-24 23:40:00,99143.30900000,7641124191.92772200,1.1598,1.1964,1.1415,1.2873
1779666300000,2026-05-24 23:45:00,99082.41100000,7645897394.63063800,1.1645,1.1983,1.1414,0.9247
1779666600000,2026-05-24 23:50:00,99097.98900000,7643085772.99710800,1.1640,1.1968,1.1400,1.0676
1779666900000,2026-05-24 23:55:00,99127.97700000,7640457344.83590000,1.1631,1.1959,1.1396,0.6272
1779667200000,2026-05-25 00:00:00,99129.24000000,7635290930.06400000,1.1617,1.1944,1.1392,1.1631
1779667500000,2026-05-25 00:05:00,99096.14300000,7641383672.60783600,1.1720,1.2017,1.1381,1.1411
1779667800000,2026-05-25 00:10:00,99065.48700000,7642198957.09230000,1.1725,1.2017,1.1381,0.9205
1779668100000,2026-05-25 00:15:00,99064.83000000,7643114297.71850800,1.1668,1.1978,1.1380,0.6373
1779668400000,2026-05-25 00:20:00,99057.87900000,7640808675.12973600,1.1673,1.1978,1.1378,1.9117
1779668700000,2026-05-25 00:25:00,99004.32600000,7643430980.17800000,1.1659,1.1968,1.1383,0.4569
1779669000000,2026-05-25 00:30:00,99016.06000000,7642059510.80000000,1.1716,1.1997,1.1373,0.8538
1779669300000,2026-05-25 00:35:00,99014.33300000,7637153730.08940000,1.1711,1.1993,1.1369,0.7090
1779669600000,2026-05-25 00:40:00,99014.48900000,7640278025.53067300,1.1701,1.1983,1.1368,0.6156
1779669900000,2026-05-25 00:45:00,99033.91500000,7633978626.66952400,1.1678,1.1968,1.1363,1.1114
1779670200000,2026-05-25 00:50:00,98997.25400000,7642705886.55190000,1.1645,1.1944,1.1362,0.7847
1779670500000,2026-05-25 00:55:00,98992.63000000,7637222008.92200000,1.1626,1.1930,1.1368,0.5960
1779670800000,2026-05-25 01:00:00,99002.56500000,7635077812.80000000,1.1617,1.1920,1.1363,0.8521
1779671100000,2026-05-25 01:05:00,99236.73400000,7646259959.92080000,1.1622,1.1935,1.1285,1.7683
1779671400000,2026-05-25 01:10:00,99362.09300000,7655481625.90590000,1.1608,1.1915,1.1257,1.8282
1779671700000,2026-05-25 01:15:00,99342.11300000,7663975794.24490000,1.1580,1.1891,1.1251,1.3642
1779672000000,2026-05-25 01:20:00,99388.26100000,7669445816.82420000,1.1566,1.1872,1.1246,0.6784
1779672300000,2026-05-25 01:25:00,99364.71600000,7670787155.18280000,1.1575,1.1877,1.1246,0.5559
1779672600000,2026-05-25 01:30:00,99368.11300000,7665452250.50378800,1.1570,1.1872,1.1243,0.8405
1779672900000,2026-05-25 01:35:00,99369.59600000,7666115907.41000000,1.1556,1.1863,1.1241,0.8587
1779673200000,2026-05-25 01:40:00,99361.37200000,7660677768.99985800,1.1547,1.1858,1.1243,0.7925
1779673500000,2026-05-25 01:45:00,99423.48800000,7664038975.96789200,1.1538,1.1848,1.1243,0.7775
1779673800000,2026-05-25 01:50:00,99345.25500000,7658903219.91900000,1.1519,1.1834,1.1242,0.4331
1779674100000,2026-05-25 01:55:00,99328.07000000,7649870504.73400000,1.1496,1.1815,1.1239,0.6277
1779674400000,2026-05-25 02:00:00,99261.54800000,7635168493.69560000,1.1427,1.1768,1.1243,1.1438
1779674700000,2026-05-25 02:05:00,99287.84200000,7651129981.42894500,1.1404,1.1744,1.1226,2.5956
1779675000000,2026-05-25 02:10:00,99414.37200000,7691115709.64802700,1.1409,1.1678,1.1216,0.8752
1779675300000,2026-05-25 02:15:00,99437.19400000,7693157159.78082200,1.1400,1.1668,1.1212,0.6973
1779675600000,2026-05-25 02:20:00,99447.62000000,7681129145.28041700,1.1395,1.1664,1.1197,0.5669
1779675900000,2026-05-25 02:25:00,99428.66000000,7673486378.42800000,1.1395,1.1654,1.1192,1.0167
1779676200000,2026-05-25 02:30:00,99326.56300000,7658793158.55360000,1.1409,1.1673,1.1186,0.9270
1779676500000,2026-05-25 02:35:00,99321.79700000,7651632054.72360000,1.1418,1.1683,1.1187,1.6608
1779676800000,2026-05-25 02:40:00,99315.21300000,7660399735.82670700,1.1436,1.1683,1.1190,0.8472
1779677100000,2026-05-25 02:45:00,99311.17200000,7659701867.36760000,1.1422,1.1659,1.1190,0.9359
1779677400000,2026-05-25 02:50:00,99306.25200000,7658611844.17538100,1.1427,1.1664,1.1195,0.3087
1779677700000,2026-05-25 02:55:00,99347.46100000,7659147037.30542500,1.1441,1.1668,1.1192,0.4652
1779678000000,2026-05-25 03:00:00,99339.11100000,7655479184.01510000,1.1436,1.1664,1.1192,0.7505
1779678300000,2026-05-25 03:05:00,99349.12500000,7656016653.79370600,1.1422,1.1659,1.1197,1.2104
1779678600000,2026-05-25 03:10:00,99362.00300000,7655839574.93448200,1.1418,1.1650,1.1195,1.8009
1779678900000,2026-05-25 03:15:00,99329.30000000,7654037735.96000000,1.1395,1.1631,1.1185,1.3929
1779679200000,2026-05-25 03:20:00,99341.40700000,7655591744.19814300,1.1390,1.1631,1.1185,1.4812
1779679500000,2026-05-25 03:25:00,99351.84400000,7655367570.91640000,1.1386,1.1631,1.1192,0.4870
1779679800000,2026-05-25 03:30:00,99327.35300000,7653170201.72443100,1.1386,1.1626,1.1184,0.6153
1779680100000,2026-05-25 03:35:00,99333.85100000,7653627733.28431400,1.1377,1.1622,1.1186,1.2633
1779680400000,2026-05-25 03:40:00,99338.87000000,7655657980.51738700,1.1377,1.1622,1.1190,0.9024
1779680700000,2026-05-25 03:45:00,99343.27900000,7653874381.78019700,1.1363,1.1617,1.1190,0.4932
1779681000000,2026-05-25 03:50:00,99355.17500000,7651742568.49808700,1.1349,1.1598,1.1178,1.1887
1779681300000,2026-05-25 03:55:00,99352.34100000,7651153954.00408400,1.1340,1.1594,1.1180,0.4613
1779681600000,2026-05-25 04:00:00,99351.65300000,7649008724.18139200,1.1331,1.1589,1.1177,1.4759
1779681900000,2026-05-25 04:05:00,99362.05300000,7649705608.77460000,1.1317,1.1584,1.1178,0.9119
1779682200000,2026-05-25 04:10:00,99381.47200000,7654269442.38377200,1.1304,1.1570,1.1176,0.8224
1779682500000,2026-05-25 04:15:00,99382.19200000,7651843610.05858300,1.1295,1.1561,1.1175,0.6701
1779682800000,2026-05-25 04:20:00,99361.67500000,7653829825.25000000,1.1281,1.1552,1.1174,2.5884
1779683100000,2026-05-25 04:25:00,99379.47900000,7659872102.88300000,1.1299,1.1570,1.1178,2.3207
1779683400000,2026-05-25 04:30:00,99382.25200000,7666247537.02800000,1.1317,1.1580,1.1177,1.0314
1779683700000,2026-05-25 04:35:00,99376.75700000,7662673415.02610000,1.1336,1.1584,1.1175,1.0217
1779684000000,2026-05-25 04:40:00,99589.38000000,7680311805.24835200,1.1340,1.1594,1.1179,2.1644
1779684300000,2026-05-25 04:45:00,99554.45400000,7687077254.71920000,1.1345,1.1589,1.1183,1.4828
1779684600000,2026-05-25 04:50:00,99584.88300000,7691478272.45820000,1.1358,1.1608,1.1183,1.3942
1779684900000,2026-05-25 04:55:00,99656.56000000,7707557938.27200000,1.1277,1.1533,1.1174,1.9107
1779685200000,2026-05-25 05:00:00,99669.03400000,7710026620.84447800,1.1254,1.1515,1.1186,0.7448
1779685500000,2026-05-25 05:05:00,99653.87200000,7703955148.94533600,1.1245,1.1510,1.1190,1.7790
1779685800000,2026-05-25 05:10:00,99679.18000000,7711231204.39000000,1.1218,1.1482,1.1186,1.2620
1779686100000,2026-05-25 05:15:00,99685.35500000,7714408288.09542400,1.1204,1.1473,1.1182,2.2126
1779686400000,2026-05-25 05:20:00,99811.03600000,7722970427.81781200,1.1204,1.1459,1.1226,0.5906
1779686700000,2026-05-25 05:25:00,99793.85400000,7718997599.29964800,1.1177,1.1441,1.1222,0.3371
1779687000000,2026-05-25 05:30:00,99718.87000000,7714618858.37723100,1.1044,1.1286,1.1234,0.8611
1779687300000,2026-05-25 05:35:00,99756.35400000,7720942286.89200000,1.1004,1.1259,1.1256,1.3391
1779687600000,2026-05-25 05:40:00,99775.26400000,7724364341.79647600,1.1017,1.1259,1.1247,1.1525
1779687900000,2026-05-25 05:45:00,99783.06900000,7725766862.58217050,1.0991,1.1227,1.1244,0.5592
1779688200000,2026-05-25 05:50:00,99767.13600000,7722060364.41595000,1.0982,1.1213,1.1237,1.2191
1779688500000,2026-05-25 05:55:00,99783.20700000,7721992888.35390000,1.0951,1.1191,1.1231,0.7054
1779688800000,2026-05-25 06:00:00,99781.04600000,7720252689.94137400,1.0942,1.1182,1.1226,0.5502
1779689100000,2026-05-25 06:05:00,99786.21600000,7717156608.17040000,1.0916,1.1164,1.1226,2.4963
1779689400000,2026-05-25 06:10:00,100109.91000000,7764961708.17261800,1.0973,1.1128,1.1315,0.4274
1779689700000,2026-05-25 06:15:00,100083.12400000,7736285368.82640000,1.0938,1.1101,1.1278,0.4457
1779690000000,2026-05-25 06:20:00,100065.89600000,7731052582.91205700,1.0838,1.1017,1.1267,0.7041
1779690300000,2026-05-25 06:25:00,100066.53400000,7725098886.04757300,1.0799,1.0995,1.1264,1.1798
1779690600000,2026-05-25 06:30:00,100033.29300000,7726591336.89101800,1.0764,1.0978,1.1270,1.8020
1779690900000,2026-05-25 06:35:00,100077.07500000,7738300501.67160000,1.0768,1.0978,1.1276,2.0132
1779691200000,2026-05-25 06:40:00,100118.65700000,7746048126.51912800,1.0760,1.0973,1.1286,0.8234
1779691500000,2026-05-25 06:45:00,100122.55100000,7747359859.82663200,1.0764,1.0973,1.1287,1.9867
1779691800000,2026-05-25 06:50:00,100121.67400000,7751244870.86001400,1.0756,1.0964,1.1280,1.2429
1779692100000,2026-05-25 06:55:00,100139.57400000,7753024276.46372700,1.0738,1.0951,1.1275,0.4983
1779692400000,2026-05-25 07:00:00,100129.83900000,7748726800.20870300,1.0721,1.0934,1.1270,1.1120
1779692700000,2026-05-25 07:05:00,100106.22900000,7753271887.56829500,1.0717,1.0929,1.1267,0.6806
1779693000000,2026-05-25 07:10:00,100107.14700000,7745755917.28325300,1.0738,1.0947,1.1260,0.4848
1779693300000,2026-05-25 07:15:00,100094.68500000,7736728591.85850000,1.0691,1.0916,1.1258,0.5272
1779693600000,2026-05-25 07:20:00,100046.02800000,7724713895.52480000,1.0687,1.0925,1.1261,1.4961
1779693900000,2026-05-25 07:25:00,100062.13600000,7726778129.49280000,1.0687,1.0925,1.1258,1.0664
1779694200000,2026-05-25 07:30:00,100054.50800000,7722060545.51961100,1.0678,1.0916,1.1263,2.3027
1779694500000,2026-05-25 07:35:00,100094.99100000,7733070565.50094900,1.0708,1.0942,1.1261,2.6454
1779694800000,2026-05-25 07:40:00,100078.04100000,7733880891.41850000,1.0704,1.0929,1.1248,1.0863
1779695100000,2026-05-25 07:45:00,100079.06500000,7735351123.60600000,1.0700,1.0929,1.1243,1.1842
1779695400000,2026-05-25 07:50:00,100072.83200000,7735860081.11360000,1.0704,1.0934,1.1240,1.1486
1779695700000,2026-05-25 07:55:00,100059.41900000,7738115180.24880000,1.0700,1.0929,1.1238,1.8842
1779696000000,2026-05-25 08:00:00,100099.61700000,7745157815.56650000,1.0708,1.0929,1.1237,1.9602
1779696300000,2026-05-25 08:05:00,100090.12100000,7741470194.05869700,1.0687,1.0916,1.1220,1.1120
1779696600000,2026-05-25 08:10:00,100069.69200000,7740020418.33960000,1.0683,1.0907,1.1209,0.9825
1779696900000,2026-05-25 08:15:00,100117.90000000,7734898443.05687200,1.0674,1.0903,1.1203,1.5295
1779697200000,2026-05-25 08:20:00,100134.30600000,7740281719.49400000,1.0661,1.0894,1.1200,0.6754
1779697500000,2026-05-25 08:25:00,100149.97600000,7739570586.00470900,1.0661,1.0899,1.1202,0.6015
1779697800000,2026-05-25 08:30:00,100151.28000000,7740346092.83373900,1.0648,1.0890,1.1202,0.6644
1779698100000,2026-05-25 08:35:00,100177.85000000,7742846204.35000000,1.0653,1.0886,1.1201,3.0600
1779698400000,2026-05-25 08:40:00,100139.33400000,7741341312.40380000,1.0657,1.0886,1.1190,1.0432
1779698700000,2026-05-25 08:45:00,100141.59600000,7742338036.34744200,1.0653,1.0886,1.1187,1.7094
1779699000000,2026-05-25 08:50:00,100171.52600000,7746564620.15800000,1.0653,1.0881,1.1176,3.1291
1779699300000,2026-05-25 08:55:00,100081.17800000,7746279514.08376800,1.0657,1.0881,1.1147,2.3645
1779699600000,2026-05-25 09:00:00,100039.53300000,7745290735.78590000,1.0665,1.0890,1.1136,1.1066
1779699900000,2026-05-25 09:05:00,100049.70100000,7743000061.38098100,1.0670,1.0890,1.1141,3.4342
1779700200000,2026-05-25 09:10:00,100010.38700000,7745665327.53944700,1.0661,1.0877,1.1125,2.3341
1779700500000,2026-05-25 09:15:00,99951.28100000,7739397605.00770000,1.0691,1.0890,1.1109,1.5515
1779700800000,2026-05-25 09:20:00,99954.83300000,7737923432.82860000,1.0670,1.0877,1.1102,4.7880
1779701100000,2026-05-25 09:25:00,99948.60000000,7743177959.76000000,1.0653,1.0859,1.1080,1.9804
1779701400000,2026-05-25 09:30:00,99919.87500000,7741868060.46152400,1.0661,1.0855,1.1066,2.4719
1779701700000,2026-05-25 09:35:00,99495.91600000,7719878172.84840000,1.0700,1.0872,1.0957,0.5821
1779702000000,2026-05-25 09:40:00,99489.64300000,7716496302.79440000,1.0678,1.0846,1.0943,1.1008
1779702300000,2026-05-25 09:45:00,99481.39200000,7714912529.52375800,1.0657,1.0825,1.0945,0.5519
1779702600000,2026-05-25 09:50:00,99505.82200000,7719662114.20968600,1.0636,1.0807,1.0975,1.5965
1779702900000,2026-05-25 09:55:00,99552.44500000,7725959868.50361200,1.0636,1.0803,1.0983,0.7774
1779703200000,2026-05-25 10:00:00,99543.60300000,7721216547.01945700,1.0623,1.0790,1.0981,0.7538
1779703500000,2026-05-25 10:05:00,99548.88500000,7717973720.00797000,1.0602,1.0777,1.0978,1.1429
1779703800000,2026-05-25 10:10:00,99550.29200000,7724565087.62320000,1.0589,1.0768,1.0980,1.2371
1779704100000,2026-05-25 10:15:00,99545.58400000,7724528272.67360000,1.0589,1.0768,1.0988,1.0404
1779704400000,2026-05-25 10:20:00,99540.02200000,7723677183.37008700,1.0606,1.0773,1.0990,0.3857
1779704700000,2026-05-25 10:25:00,99491.04800000,7713957988.89466200,1.0576,1.0743,1.0983,0.6883
1779705000000,2026-05-25 10:30:00,99460.56300000,7708866625.91272200,1.0542,1.0717,1.0977,2.1548
1779705300000,2026-05-25 10:35:00,99453.71700000,7709065364.90970000,1.0504,1.0691,1.0982,0.8833
1779705600000,2026-05-25 10:40:00,99472.37700000,7707472364.93698800,1.0500,1.0691,1.0993,1.8785
1779705900000,2026-05-25 10:45:00,99526.75800000,7711562121.38340000,1.0475,1.0670,1.0980,1.3263
1779706200000,2026-05-25 10:50:00,99566.43000000,7715664677.89611800,1.0462,1.0661,1.0976,0.6160
1779706500000,2026-05-25 10:55:00,99539.30700000,7713802362.59011000,1.0462,1.0661,1.0984,3.5298
1779706800000,2026-05-25 11:00:00,99486.11700000,7710297345.26722900,1.0467,1.0665,1.0990,0.7175
1779707100000,2026-05-25 11:05:00,99492.60200000,7702020798.62600000,1.0454,1.0657,1.0998,0.7748
1779707400000,2026-05-25 11:10:00,99484.75200000,7702679626.04798600,1.0433,1.0644,1.1014,0.5599
1779707700000,2026-05-25 11:15:00,99477.33400000,7700938334.27600000,1.0429,1.0644,1.1018,0.4584
1779708000000,2026-05-25 11:20:00,99502.99200000,7701342079.51493100,1.0421,1.0636,1.1014,1.5719
1779708300000,2026-05-25 11:25:00,99511.51600000,7701403807.57909500,1.0412,1.0631,1.1021,0.7410
1779708600000,2026-05-25 11:30:00,99541.46700000,7702765956.72655400,1.0400,1.0623,1.1019,3.2674
1779708900000,2026-05-25 11:35:00,99539.57700000,7709034275.33059200,1.0437,1.0648,1.1018,1.0257
1779709200000,2026-05-25 11:40:00,99513.70500000,7708928671.53000000,1.0458,1.0661,1.1014,0.8180
1779709500000,2026-05-25 11:45:00,99507.20000000,7704842496.00000000,1.0458,1.0661,1.1014,0.6653
